,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
54,2016-04-15,5.833333333333333,5925.5565214355465,0.0,0.8333333333333333,0.20833333333333331,25282.37449145833,0.0,-13536.779699031205,1294.1125089743857,1189.6749443179783,2362.1453942369985,4185.153335088317,509792.5051754714,519935.45923697215,528995.4299922065
55,2016-04-30,5.166666666666667,5924.1897567725055,0.0,0.8325,0.21875,25278.14391134375,0.0,-8780.350011333067,1167.760069074446,548.0914384415321,1053.192993519968,1888.8256207497125,514677.18352084246,524806.4560002229,533850.4277744195
56,2016-05-15,8.166666666666666,5922.862608194394,0.0,0.8316666666666667,0.22916666666666666,25273.913331229163,0.0,-4593.833451762912,1736.346048624176,548.5856156628502,1086.143617286638,1928.4469203057706,519448.25713629177,529643.1749911306,538701.119699236
57,2016-05-31,11.833333333333334,5921.575055870365,0.0,0.8308333333333333,0.23958333333333331,25269.682751114582,0.0,-1103.5428639663733,2431.2844680738467,841.616911458028,1661.3818880135796,2953.6945121805543,523728.6648678376,533903.368158989,543052.9396361267
58,2016-06-15,11.333333333333334,5920.327079969574,0.0,0.83,0.25,25265.452170999997,0.0,2480.2640778543428,2336.520138148892,984.9270624311016,1941.4284244366627,3418.8041823074122,527628.5403355751,537882.2668145224,547193.3018908637
59,2016-06-30,7.166666666666667,5823.946152990189,0.0,0.8329166666666666,0.26416666666666666,25258.643250986108,0.0,6757.3928420702,1546.8173887742662,847.5427052051419,1696.3110573269132,2986.3049579117096,531891.5493345181,542009.9019101873,551309.9049453693
60,2016-07-15,6.666666666666667,5727.428517714345,0.0,0.8358333333333333,0.2783333333333333,25251.83433097222,0.0,11032.768300935219,1452.0530588493111,571.340235742077,1113.5488143182336,1975.9003846162898,536494.4647752832,546623.7816135824,555987.2769545087
61,2016-07-31,10.333333333333334,5630.774326066068,0.0,0.83875,0.2925,25245.02541095833,0.0,14516.551148702332,2146.9914782989817,684.3487704943633,1326.0705075447331,2348.2210886911316,540781.611411253,550928.4854321029,560316.6943065965
62,2016-08-15,11.166666666666666,5533.983729969385,0.0,0.8416666666666667,0.30666666666666664,25238.21649094444,0.0,17745.602850497817,2304.9320281739065,973.3442654047233,1924.4839612392589,3384.165610639199,544314.5479204672,554537.9852008306,563865.8354756488
63,2016-08-31,8.333333333333334,5437.0568813483305,0.0,0.8445833333333334,0.3208333333333333,25231.407570930554,0.0,21414.725573247008,1767.9341585991613,967.5790523656464,1937.4563935394958,3440.0074874348843,547744.9385687265,558037.5856886426,567394.9934752797
64,2016-09-15,4.333333333333333,5339.993932126926,0.0,0.8474999999999999,0.33499999999999996,25224.598650916665,0.0,25744.899986174423,1009.8195191995206,652.623270764539,1303.6131127750284,2290.5279981846784,551677.0305155587,562073.9665079936,571447.7475884913
65,2016-09-30,3.1666666666666665,5242.795034229198,0.0,0.8504166666666666,0.3491666666666667,25217.789730902776,0.0,30198.992271028925,788.7027493746255,423.6271933296831,822.4718999750203,1439.0985779596322,556119.811029465,566494.2896422506,575861.1593556246
66,2016-10-15,3.1666666666666665,5145.460339579178,0.0,0.8533333333333333,0.36333333333333334,25210.980810888886,0.0,34555.74986123346,788.7027493746255,339.85221379097703,663.7104283611163,1168.266705381228,560604.5156594465,570976.0395534678,580342.775797369
67,2016-10-31,4.333333333333333,5047.990000100893,0.0,0.85625,0.3775,25204.171890874997,0.0,38593.920342134894,1009.8195191995206,366.7540987958557,723.4528215121261,1285.8613089879586,564952.0304118566,575300.5767320571,584727.7427205933
68,2016-11-15,5.0,4950.38416771837,0.0,0.8591666666666666,0.39166666666666666,25197.362970861108,0.0,42408.13255075377,1136.1719590994608,490.8169332688926,965.9943189974122,1715.062603695337,568911.4152285856,579284.9665807742,588719.5116117088
69,2016-11-30,4.5,4852.642994355639,0.0,0.8620833333333333,0.4058333333333333,25190.55405084722,0.0,46219.36791593488,1041.4076291745057,535.4183586033159,1060.7293491361618,1897.3977197335498,572795.3328086397,583076.8802259947,592480.0106205464
70,2016-12-15,4.333333333333333,4754.766631936727,0.0,0.865,0.42,25183.745130833333,0.0,49964.315028672165,1009.8195191995206,547.6751929793169,1065.698834432747,1880.1692325917004,576447.5204786686,586765.9480234978,596159.7802758684
71,2016-12-31,4.666666666666667,4656.755232385656,0.0,0.8679166666666667,0.43416666666666665,25176.936210819444,0.0,53548.074521908246,1072.9957391494909,500.91267176593027,979.7972930680621,1743.342296293939,580101.0112638284,590442.9059628169,599904.4602704851
72,2017-01-15,4.166666666666667,4558.608947626463,0.0,0.8708333333333333,0.44833333333333336,25170.127290805554,0.0,57128.45206031023,978.2314092245357,767.3655081634745,1496.8754813539335,2662.221808202258,583173.4606489465,593504.639429087,602973.2170944045
73,2017-01-31,3.3333333333333335,4460.327929583172,0.0,0.87375,0.4625,25163.318370791665,0.0,60768.48913054378,820.2908593496106,553.1233284292672,1087.8027648503335,1928.43500405039,586525.0008134014,596877.1645938219,606312.4801121665
74,2017-02-15,7.833333333333333,4361.912330179808,0.0,0.8766666666666667,0.4766666666666667,25156.509450777776,0.0,63457.23163204937,1673.169828674206,475.60047252276604,936.0166970253631,1627.9169561641916,589927.3992002914,600303.060226977,609760.1481826925
75,2017-02-28,13.166666666666666,4263.362301340404,0.0,0.8795833333333334,0.49083333333333334,25149.700530763886,0.0,65036.604585516034,2683.9893478737267,827.5517398127555,1645.1074082074283,2958.426008421729,592387.5074347128,602921.3151201077,612349.4456558137
76,2017-03-15,14.333333333333334,4164.677994988981,0.0,0.8825000000000001,0.505,25142.891610749997,0.0,66296.17646280641,2905.1061176986223,1435.8679935234911,2831.640359238767,4965.128348227709,593806.3837508913,604254.352755863,613753.7474330382
77,2017-03-31,10.166666666666666,4065.8595630495765,0.0,0.8854166666666666,0.5191666666666667,25136.082690736108,0.0,68246.632657532,2115.4033683239963,1471.3958572189244,2910.3032505106285,5134.846035419462,594821.0117569453,605409.9090683995,615112.0539740899
78,2017-04-15,5.333333333333333,3966.907157446211,0.0,0.8883333333333333,0.5333333333333333,25129.27377072222,0.0,71014.19163592882,1199.3481790494307,967.3431998529121,1913.493599369913,3427.31782764264,596849.9326276305,607463.322626478,617323.8089437502
79,2017-04-30,4.666666666666667,3867.8209301029115,0.0,0.89125,0.5475,25122.464850708333,0.0,73809.0168268822,1072.9957391494909,582.4457295652076,1143.795016721763,2036.979627854689,599512.8688210027,610187.348539859,620022.2525523114
80,2017-05-15,4.5,3768.6010329437113,0.0,0.8941666666666667,0.5616666666666666,25115.655930694444,0.0,76536.21023065137,1041.4076291745057,584.7918866646095,1156.9673420054248,2048.095800974758,602165.8670704858,612798.9822307945,622658.3299016586
81,2017-05-31,5.0,3669.2476178926313,0.0,0.8970833333333333,0.5758333333333333,25108.847010680554,0.0,79069.28588944458,1136.1719590994608,610.9176604429698,1191.0532868703478,2108.6676865470968,604604.1339773631,615277.1765618161,625244.2142463363
82,2017-06-15,4.5,3569.760836873705,0.0,0.9,0.59,25102.038090666665,0.0,81597.63909714378,1041.4076291745057,548.6956419745453,1087.6681706517554,1932.2071438211906,607000.2030171739,617759.2692280384,627676.8247862465
83,2017-06-30,3.5,3550.5630756846626,0.0,0.9004166666666666,0.5941666666666666,25096.713806527776,0.0,84296.32320350385,851.8789693245956,464.5918272977471,904.2563810519686,1597.5850205930594,609678.5698345735,620405.5759226731,630295.3675138016
84,2017-07-15,2.1666666666666665,3531.365297804702,0.0,0.9008333333333334,0.5983333333333333,25091.389522388887,0.0,87228.5144117839,599.1740895247153,368.35619635121407,721.5495878610229,1289.6890938439358,612486.8087235141,623215.3916326163,633096.0764064403
85,2017-07-31,1.8333333333333333,3512.1675082253423,0.0,0.90125,0.6024999999999999,25086.065238249997,0.0,90204.68405043444,535.9978695747453,330.88537331804594,653.5682062047358,1155.984405145234,615447.3288380645,626073.9909346355,635952.4413685481
86,2017-08-15,1.3333333333333333,3492.9697119380967,0.0,0.9016666666666667,0.6066666666666667,25080.74095411111,0.0,93256.42022272275,441.23353964979026,299.52628996844135,589.289715727224,1047.6111107460729,618328.5134289949,628977.6709308457,638814.7915492922
87,2017-08-31,1.1666666666666667,3473.77191393449,0.0,0.9020833333333333,0.6108333333333333,25075.41666997222,0.0,96320.54670698242,409.6454296748053,230.87676552137935,458.2209325021795,830.4232646333,621378.7655187307,631993.2219122808,641821.3495289298
88,2017-09-15,0.6666666666666666,3454.5741192060314,0.0,0.9025000000000001,0.615,25070.092385833334,0.0,99460.2397264386,314.8810997498502,191.06465892566555,370.20650305167493,651.7800780598537,624457.3080649014,635077.5895284307,644899.524830049
89,2017-09-30,0.3333333333333333,3435.3763327442357,0.0,0.9029166666666667,0.6191666666666666,25064.768101694444,0.0,102643.911179383,251.70487979988016,157.83660829144324,308.6944781801528,548.5961849922064,627553.4847772974,638204.2713829975,648025.0774508574
90,2017-10-15,0.8333333333333334,3416.178559540628,0.0,0.9033333333333333,0.6233333333333333,25059.443817555555,0.0,105713.62052919879,346.46920972483525,129.7137674928618,254.9069719489146,455.0406392228681,630716.005699134,641365.5429705885,651193.012726324
91,2017-10-31,1.6666666666666667,3396.980804586714,0.0,0.90375,0.6275,25054.119533416666,0.0,108606.19157418574,504.4097595997604,188.32688030235434,375.23093226608455,665.1150176081284,633744.0334330918,644387.2928429095,654201.6568767801
92,2017-11-15,2.8333333333333335,3377.783072874018,0.0,0.9041666666666667,0.6316666666666666,25048.795249277777,0.0,111258.44811763504,725.5265294246556,283.83516323435106,558.4174238381241,993.3483203672206,636573.1803643393,647206.6584919465,657025.9123247144
93,2017-11-30,3.1666666666666665,3358.5853693940485,0.0,0.9045833333333334,0.6358333333333333,25043.470965138888,0.0,113828.33073765447,788.7027493746255,395.1334827554114,774.2980109561382,1390.9783046717591,639172.9414863982,649790.9458503847,659612.0701459969
94,2017-12-15,3.0,3339.387699138333,0.0,0.905,0.6399999999999999,25038.146681,0.0,116410.60379739315,757.1146393996405,458.87514892455965,912.4547696345871,1638.0724177921288,641510.9290087908,652217.8787798894,662097.7897071589
95,2017-12-31,2.5,3320.190067098379,0.0,0.9054166666666666,0.6441666666666667,25032.82239686111,0.0,119068.44355501689,662.3503094746854,418.83651389238156,828.4280485332141,1473.4216917555104,644076.2037819929,654709.6407984538,664633.3553902472
96,2018-01-15,3.0,3300.992478265703,0.0,0.9058333333333334,0.6483333333333333,25027.49811272222,0.0,121612.32139388297,757.1146393996405,533.5776734156315,1047.069572025798,1862.6048594451922,646332.346310194,656963.5637046936,666825.1418304135
97,2018-01-31,4.0,3281.79493763183,0.0,0.90625,0.6525,25022.17382858333,0.0,123947.4730322652,946.6432992495506,488.603445596738,948.071069736609,1686.1236046342856,648597.2360631422,659297.2875725884,669111.8186183841
98,2018-02-15,5.666666666666667,3262.5974501882656,0.0,0.9066666666666667,0.6566666666666666,25016.84954444444,0.0,125947.54608345404,1262.524398999401,601.9154588272188,1188.3820938956217,2100.9811505364496,650684.3490135423,661371.5029288797,671211.8228377718
99,2018-02-28,6.333333333333333,3243.400020926534,0.0,0.9070833333333334,0.6608333333333333,25011.525260305552,0.0,127802.06926548126,1388.8768388993408,713.6957243111505,1393.9485977500367,2443.31359647862,652531.8141746946,663220.9543520589,673018.4529572168
100,2018-03-15,7.5,3224.2026548381486,0.0,0.9075,0.6649999999999999,25006.200976166663,0.0,129416.2783115952,1609.993608724236,859.9514562668697,1673.0568035784172,2911.1999138835436,654139.8520126472,664772.1002033191,674606.7961893096
101,2018-03-31,8.0,3205.005356914621,0.0,0.9079166666666667,0.6691666666666666,25000.876692027778,0.0,130916.52572986059,1704.7579386491911,935.136794238331,1825.8581036266692,3228.441076242816,655446.5305190354,666151.2474566073,676114.5420307132
