,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
163,2018-10-31,81.5,9804.976403427305,1.0,0.89,0.465,49271.23820817742,0.0,-692398.9825633311,42984.46263288337,16404.414628107676,33581.658188171175,61142.98420743356,1100776.8623969937,1170075.2639520566,1236081.133410182
164,2018-11-15,66.0,9794.763040995364,0.0,0.89,0.4666666666666667,49219.914778871185,0.0,-717512.625539344,34908.40601700831,15927.511607256756,32719.846660225634,59263.80004533213,1076335.101813505,1147150.1803328209,1214718.3750561022
165,2018-11-30,51.0,9784.553182541507,1.0,0.89,0.4683333333333333,49168.608957495024,0.473241636772938,-734820.9397132865,27092.86735648406,12870.661386077445,25854.97298899637,46831.84233158307,1060837.591382231,1131079.7605263784,1199246.101700958
166,2018-12-15,31.833333333333332,9774.34682806573,0.0,0.89,0.47,49117.320744048906,0.0,-822921.1112587423,17106.345734703074,10442.040612775536,21226.94474199708,38726.28362937836,552102.7188099292,589772.971602289,625578.6240433416
167,2018-12-31,27.666666666666668,9764.143977568036,0.0,0.89,0.4716666666666667,49066.05013853285,0.0,-828092.3300546205,14935.362773446343,3348.53398365277,6830.4283641577185,12573.12838813883,555191.8637876294,592706.687215695,627921.3370806773
168,2019-01-15,32.166666666666664,9753.944631048422,0.0,0.89,0.47333333333333333,49014.79714094685,0.0,-835618.4097951758,17280.024371603613,3915.249639613608,7826.226667096689,14301.939996432524,557025.3711260409,594634.4051796495,629915.3287945744
169,2019-01-31,40.833333333333336,9743.748788506875,0.0,0.89,0.475,48963.56175129084,0.0,-847670.3299376866,21795.668931017626,4348.918268728597,8767.095722503103,16063.481027923264,558161.5743985337,595611.0582456543,631093.5411566444
170,2019-02-15,37.5,9733.556449943415,0.0,0.89,0.4766666666666667,48912.34396956491,0.0,-857995.6560497553,20058.882562012237,5307.8938745093465,10751.929366067796,19538.39105264678,557262.3872896081,594592.6853295317,630017.7438611595
171,2019-02-28,25.5,9723.367615358025,0.0,0.89,0.47833333333333333,48861.143795768985,0.0,-862078.7400679903,13806.451633592838,4125.33359865331,8391.493717298585,15451.09832584281,559180.3790214129,595924.5592275908,631536.5035219921
172,2019-03-15,15.833333333333334,9713.182284750725,0.0,0.89,0.48,48809.96122990315,0.0,-861135.3289467166,8769.771163477213,2849.988780448341,5759.191636911952,10510.454768008787,562972.3899081028,599878.549875428,635099.3660237762
173,2019-03-31,18.166666666666668,9703.000458121494,0.0,0.89,0.4816666666666667,48758.796271967316,0.0,-861417.8501103761,9985.521621780985,1923.6591488190447,3873.786608733146,7071.4126733695,568768.4237996868,605707.7637248181,641185.8384815471
174,2019-04-15,23.5,9692.822135470346,0.0,0.89,0.48333333333333334,48707.64892196155,0.0,-864489.4077870954,12764.379812189605,2043.5056723462662,4118.222717196305,7497.960685415682,574677.9643065506,611282.3631430905,646538.1517855729
175,2019-04-30,26.5,9682.647316797284,0.0,0.89,0.485,48656.51917988586,0.0,-869134.2480145926,14327.487544294456,2581.3869525514833,5276.810149993913,9494.285233874003,579349.6516114194,615688.2003098946,650435.5388356626
176,2019-05-15,22.5,9672.476002102288,0.0,0.89,0.4866666666666667,48605.407045740154,0.0,-871705.1159139783,12243.34390148799,2612.025929159432,5231.162049819173,9393.422602946197,584173.5647149646,620129.5142621761,654816.451644648
177,2019-05-31,15.5,9662.308191385375,0.0,0.89,0.48833333333333334,48554.31251952451,0.0,-870638.9002491694,8596.092526576673,2462.376415148835,4977.35292827398,9003.907210363554,588917.6806145394,624814.4695252874,659461.707245272
178,2019-06-15,9.833333333333334,9652.14388464654,0.0,0.89,0.49,48503.23560123891,0.0,-866630.3120637905,5643.555699267513,2177.0538020192057,4404.893904532267,7971.622965640826,594408.7406707151,630061.7195054027,664391.405934673
179,2019-06-30,11.166666666666666,9669.354837382605,0.0,0.8895833333333334,0.49166666666666664,48498.33147276543,0.0,-863299.2274732776,6338.270246869668,1485.1862803708757,2995.1676296483897,5393.886835495362,601344.1086894472,636735.9067131375,670864.3902224759
180,2019-07-15,10.0,9686.578236481511,0.0,0.8891666666666667,0.49333333333333335,48493.50806749192,0.0,-859343.0442545139,5730.395017717782,1508.453259597931,3073.976829888809,5554.364094922993,607999.8664492347,643348.5081197248,677470.6652303931
181,2019-07-31,7.5,9703.814085471646,0.0,0.88875,0.495,48488.764949264936,0.0,-854067.035410006,4427.80524096374,1267.3307737925977,2532.9690141558567,4602.803776331941,615417.8873767535,650519.3531910451,684600.5581427325
182,2019-08-15,6.833333333333333,9721.062387881408,0.0,0.8883333333333333,0.49666666666666665,48484.10168519405,0.0,-848426.4209892873,4080.4479671626627,866.100821543272,1730.3049806934803,3104.348378232268,623534.2511971794,658510.1105982328,692551.5876500483
183,2019-08-31,8.666666666666666,9738.323147239173,0.0,0.8879166666666667,0.49833333333333335,48479.51784562129,0.0,-843723.7783121638,5035.680470115626,1053.6313998672226,2119.8998677763147,3800.116296265148,631006.4572679391,666128.5338776982,700100.4498511949
184,2019-09-15,10.0,9755.596367073333,0.0,0.8875,0.5,48475.01300409108,0.0,-839698.576962808,5730.395017717782,1220.3808550299973,2471.5622777630256,4447.101759263431,638547.4875182961,673412.5679670068,707298.3900300384
185,2019-09-30,9.5,9772.88205091227,0.0,0.8870833333333333,0.5016666666666667,48470.586737320635,0.0,-835395.571974263,5469.877062366973,1393.3396005824727,2811.2314231123464,5113.627374851678,645716.929817907,680374.2185948074,714426.347531793
186,2019-10-15,9.0,9790.180202284373,0.0,0.8866666666666667,0.5033333333333333,48466.238625170176,0.0,-830814.7508789946,5209.359107016166,1332.0448308618556,2704.442975834684,4908.884233102497,653119.0248674342,687459.9558212544,721391.1495342791
187,2019-10-31,9.0,9807.490824718028,0.0,0.88625,0.505,48461.9682506141,0.0,-826216.6191612928,5209.359107016166,1278.2881707377358,2584.42929898826,4637.531021683227,660177.866974695,694683.0173469876,728649.7996176629
188,2019-11-15,13.0,9824.813921741617,0.0,0.8858333333333334,0.5066666666666667,48457.77519971205,0.0,-823685.3079893737,7293.502749822632,1302.5833049693888,2624.3344822658732,4696.963108853717,667444.312061296,701883.4967864587,735929.8651935256
189,2019-11-30,17.0,9842.149496883543,0.0,0.8854166666666666,0.5083333333333333,48453.65906158052,0.0,-823220.8048851193,9377.646392629098,1762.5662640843436,3565.092108930386,6525.297861156559,673693.798804051,708160.5541744146,742093.6403445741
190,2019-12-15,24.333333333333332,9859.497553672167,0.0,0.885,0.51,48449.61942836445,0.0,-826559.8837358879,13198.576404440952,2389.942891396147,4865.452385885129,8789.55473973415,678726.6535652673,713154.5993422,746621.8670951168
191,2019-12-31,27.666666666666668,9876.85809563589,0.0,0.8845833333333334,0.5116666666666667,48445.65589520978,0.0,-831618.3884136985,14935.362773446343,3151.3047313751654,6416.019688346936,11553.849027525415,682404.8046015712,716615.4377494905,750130.7795770867
192,2020-01-15,37.833333333333336,9894.231126303104,0.0,0.8841666666666667,0.5133333333333333,48441.7680602355,0.0,-841956.7184863081,20232.56119891278,4732.535775723208,9521.811943148658,17353.38202804397,682495.7260005557,716987.856932644,750778.5999054878
193,2020-01-31,44.666666666666664,9911.616649202178,0.0,0.88375,0.515,48437.95552450669,0.0,-855838.0750924799,23792.97325537382,6158.212576795853,12380.845953120608,22249.5738899122,679419.7243321217,714518.6276287269,748860.744591919
194,2020-02-15,48.666666666666664,9929.014667861515,0.0,0.8833333333333333,0.5166666666666667,48434.2178920074,0.0,-871786.1773227988,25877.116898180288,6858.990671206321,14021.552183444726,25310.562658917384,674434.7610501769,710426.0901131401,745579.8640448339
195,2020-02-29,45.833333333333336,9946.42518580949,0.0,0.8829166666666667,0.5183333333333333,48430.55476961408,0.0,-886240.600621515,24400.84848452571,6385.678986798283,12724.538679241155,22810.78883790418,671275.8031952276,707647.9766197087,743025.4475784274
196,2020-03-15,42.333333333333336,9963.848206574492,0.0,0.8825000000000001,0.52,48426.96576706925,0.0,-898853.9752120103,22577.22279707005,5777.531010645718,11693.607789463547,21040.814457681146,669240.8406703869,705918.2170368227,741681.5400617411
197,2020-03-31,41.666666666666664,9981.28373368492,0.0,0.8820833333333333,0.5216666666666667,48423.450496955345,0.0,-911102.5570015946,22229.86552326897,5510.6650967250125,11191.770551655178,20498.002596338694,667911.6123547208,704707.7302188543,740486.24250505
198,2020-04-15,34.333333333333336,9998.731770669134,0.0,0.8816666666666667,0.5233333333333333,48420.00857466895,0.0,-919512.7607423824,18408.93551145712,5058.659606566033,10238.83960309332,18664.37406275664,667550.0797523707,704467.622386427,740121.2076101378
199,2020-04-30,27.666666666666668,10016.192321055554,0.0,0.88125,0.525,48416.63961839542,0.0,-924431.9311947733,14935.362773446343,4281.721147113829,8560.652005349802,15269.714760369196,668887.2851772697,705923.1627021347,741664.9859364717
200,2020-05-15,18.0,10033.665388372534,0.0,0.8808333333333334,0.5266666666666667,48413.34324908341,0.0,-924296.9481097314,9898.682303330716,3119.5227149245834,6241.802162906339,11436.060668450757,672669.1260616255,709715.0259275972,745565.2904289607
201,2020-05-31,15.0,10051.150976148487,0.0,0.8804166666666666,0.5283333333333333,48410.11909042015,0.0,-922581.3717048088,8335.574571225865,2297.962575779931,4674.257043792545,8462.719680463859,678114.737517604,715091.9198599556,750260.0574673546
202,2020-06-15,11.333333333333334,10068.649087911772,0.0,0.88,0.53,48406.966768806604,0.0,-918937.8321822169,6425.109565319938,2420.968244804152,4909.298999225071,8801.523438746774,683459.5347569312,720251.2699486414,755808.2030342076
203,2020-06-30,10.666666666666666,10040.129667675828,0.0,0.8804166666666666,0.5316666666666667,48357.03632836039,0.0,-914975.4548060601,6077.752291518859,1873.7800323980575,3843.3656481012827,7009.315281199475,689357.4919605755,726448.0339682152,762010.0767910163
204,2020-07-15,12.5,10011.580774311311,0.0,0.8808333333333334,0.5333333333333333,48306.78298823312,0.0,-911996.8588262205,7032.984794471824,1672.963602596932,3357.3088751540727,5987.912461422072,696010.4786531223,733102.305867375,768441.1806745065
205,2020-07-31,15.0,9983.002400030116,0.0,0.88125,0.535,48256.20495482835,0.0,-910349.4309974161,8335.574571225865,1745.214896261711,3521.71209358873,6469.786540763674,702632.0938947478,739563.5961738157,774790.857647435
206,2020-08-15,22.5,9954.3945370441,0.0,0.8816666666666667,0.5366666666666666,48205.30042152109,0.0,-912638.3803618602,12243.34390148799,1779.8686038502753,3587.9592786561684,6439.745063939272,708966.718466572,745930.0314322003,780855.1477789873
207,2020-08-31,27.5,9925.757177565165,0.0,0.8820833333333333,0.5383333333333333,48154.06756853931,0.0,-917561.146639291,14848.523454996071,3344.547761878564,6769.132964132925,12150.145132295296,712477.1211998864,749086.6556456324,784029.528701389
