,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
47,2015-12-31,2.8333333333333335,17316.3463465824,0.0,0.41125,0.0,27491.718748295138,0.0,-270285.4851828385,822.1231784444938,341.2817510990752,724.6824870069102,1388.1338407156018,2027795.203371202,2092909.5976750904,2145859.8879206926
48,2016-01-15,5.5,17417.57253674968,0.0,0.4075,0.0,27505.049406631944,0.0,-254262.6432530163,1394.7306069276196,598.4267294645218,1287.1101232056542,2448.3984285060264,2044145.0082659014,2109040.0600886294,2162124.7170024994
49,2016-01-31,7.5,17518.88870886073,0.0,0.40375,0.0,27518.38006496875,0.0,-238567.94072244526,1824.1861782899643,933.732612003774,2005.8298372019838,3831.4494835713963,2059839.227747259,2124553.11896029,2177491.172931715
50,2016-02-15,11.833333333333334,17620.29486291555,0.0,0.4,0.0,27531.710723305554,0.0,-223702.31910910504,2754.6732495750443,1351.1939530966715,2954.9897143501803,5553.700326745527,2074750.20775795,2139218.424108862,2192124.8000695147
51,2016-02-29,14.166666666666666,17721.790998914155,0.0,0.39625,0.0,27545.04138164236,0.0,-209236.23285968835,3255.704749497779,1609.7590010925226,3488.9839423045246,6638.081909185434,2088853.6146185412,2153451.2311654626,2206402.2200780055
52,2016-03-15,13.5,17823.377116856525,0.0,0.3925,0.0,27558.372039979167,0.0,-194525.40863520885,3112.552892376998,1948.3989983245265,4154.4958637067275,7990.879181600972,2102552.50886161,2167120.112418604,2220137.862463487
53,2016-03-31,10.5,17925.05321674267,0.0,0.38875,0.0,27571.70269831597,0.0,-179068.72495379997,2468.369535333481,1635.3414620687997,3545.1621275270677,6723.961871563671,2116799.024052655,2181500.003507822,2234575.9982825
54,2016-04-15,8.0,18026.819298572587,0.0,0.385,0.0,27585.033356652777,0.0,-162973.45572635764,1931.5500711305504,1328.7500759373395,2893.9911483510205,5511.3809492290275,2132121.6101290714,2196632.831658048,2249720.0118687963
55,2016-04-30,8.5,18128.675362346283,0.0,0.38125,0.0,27598.364014989584,0.0,-146883.69432798284,2038.9139639711366,982.8724710375468,2056.6020084999327,3948.8133259226706,2148085.5405728505,2212704.9050118933,2265482.459960042
56,2016-05-15,10.166666666666666,18230.62140806375,0.0,0.3775,0.0,27611.69467332639,0.0,-131049.86652669194,2396.7936067730902,838.2899315890553,1827.4504256732353,3471.67094633077,2164671.281450063,2229108.075994286,2281716.7370960293
